mav,rms
1.7851741452169488e-06,2.6194336922221413e-06
2.462648260444465e-06,3.621731254276226e-06
0.00016971948188167734,0.00034528216269724313
0.00016247314577507905,0.00035435408369853034
0.00015445398534280855,0.0002967585202197495
2.0103386867689827e-06,2.8824162288362927e-06
1.7009022039620456e-06,2.430939583942944e-06
2.320431871090361e-06,3.3558985840310407e-06
0.00018592640553106478,0.00036770685431934745
0.00016632913840997632,0.0003652199507471409
0.00014465964914540922,0.0002924604509619192
0.00017148705498498315,0.0003469896433296958
0.0001641327425958961,0.00035950228891675146
0.00015800502274745086,0.00030427693320737013
0.00017489836023617422,0.0003511835401098261
0.00015884864199167264,0.00034889641542742067
0.00014707238373234865,0.0002855352735858801
0.00020289584295971042,0.0003605221955899818
0.00016376167769227446,0.0003604652405442668
0.00020718035989590686,0.00039350131429489186
0.00017344547761278907,0.0003500248572657206
0.00016009381166766509,0.0003525297521386885
0.00015170348496508024,0.0002918222911515688
2.0940761133025335e-06,3.0107194315885415e-06
1.7191336612819123e-06,2.419205543669092e-06
2.364756522801616e-06,3.4444853125564815e-06
7.874427465556046e-08,1.108444035835986e-07
8.318896509583933e-08,1.1976194369918352e-07
8.838497386609075e-08,1.274342580016184e-07
1.1673788369604048e-06,1.4606919565294747e-06
1.147218585532654e-06,1.4393695546861253e-06
1.1000230589833382e-06,1.380274188351492e-06
1.1680811784521032e-06,1.4838682620352482e-06
1.1607513234766465e-06,1.4536343366623673e-06
1.2058848889365597e-06,1.5012678146297485e-06
1.2156914572765718e-06,1.5283222610661569e-06
1.2087703078264796e-06,1.5076201552473295e-06
1.19748074689964e-06,1.5011755498137141e-06
1.2169559585172918e-06,1.5307474951062914e-06
1.1670460882097435e-06,1.4627647356612709e-06
1.2159996795088003e-06,1.524523759049847e-06
2.5800859243460915e-05,3.508202307611287e-05
2.310161410636782e-05,3.232157053485854e-05
2.0304931568038713e-05,2.6972950721541744e-05
1.7996866205783213e-05,2.5186671039277956e-05
1.6508265325264626e-05,2.321216351942925e-05
1.5824279263871278e-05,2.1119161020791517e-05
1.7899189485537462e-05,2.5072518904496425e-05
1.738334985561313e-05,2.379558491940479e-05
1.5355702908833892e-05,2.101032781510318e-05
2.683442799046855e-05,3.6541539297124835e-05
2.483723049618449e-05,3.679804204237081e-05
2.0473578243036e-05,2.8916927330553186e-05
1.2349284396536974e-06,1.5527731146040618e-06
1.1874466525805023e-06,1.4948967541112848e-06
1.1757892604994812e-06,1.4732161480827586e-06
1.203550119805762e-06,1.5051478734683384e-06
1.2406799981434509e-06,1.5375339346731641e-06
1.2114223424123711e-06,1.5293706466573104e-06
1.2562659626844246e-06,1.5785432809058322e-06
1.18572204223064e-06,1.482209222499681e-06
1.1835999580817512e-06,1.478168319190547e-06
1.2739743020812344e-06,1.6003443026080472e-06
1.2188263351556497e-06,1.5506830195892365e-06
1.2372080541699205e-06,1.5602741933200643e-06
9.869890307149598e-06,1.159552041710946e-05
9.688573996158492e-06,1.1236848558062646e-05
9.591769976261285e-06,1.1053833221519854e-05
1.2094411236349429e-06,1.5318014374205613e-06
1.1771199226694897e-06,1.4661381448386428e-06
1.184786057405042e-06,1.4886140753074003e-06
2.6024798570662214e-05,3.565929859792469e-05
2.4893508144254647e-05,3.409172041747792e-05
2.064062094352918e-05,2.738870462376629e-05
1.2112283110478697e-06,1.5228628688598577e-06
1.1849919594437155e-06,1.4803833447077557e-06
1.234217914767952e-06,1.538590587068079e-06
2.4879915119993692e-05,3.568567279730147e-05
2.2885919992964963e-05,3.394342147928528e-05
3.2727857563193485e-05,4.852538932392456e-05
2.1784554514174365e-05,3.10199652170294e-05
2.0371338999954558e-05,2.9622379699200787e-05
1.7178094580476135e-05,2.3723945149911338e-05
3.0796988898971175e-05,4.1752033319075454e-05
2.3144877630902783e-05,3.336191943073981e-05
1.8922738237167424e-05,2.55609774661823e-05
1.1963103410262968e-06,1.5092033369031335e-06
1.1826702538711115e-06,1.4799288889926985e-06
1.19225044076248e-06,1.4961221007465891e-06
2.2578203787828944e-05,3.1304181571336393e-05
2.0968628994774075e-05,2.9928933996222576e-05
1.7876940624269195e-05,2.5031022864620826e-05
1.2350685545944815e-06,1.5530432930691783e-06
1.212736801273272e-06,1.5291932949394503e-06
1.1942644835995026e-06,1.492667969100585e-06
8.435230813973318e-08,1.203207678786837e-07
8.543596642260622e-08,1.1954671814393402e-07
8.410858425351131e-08,1.1820038092626494e-07
1.2118422182598678e-06,1.5485118471435903e-06
1.1729326572737666e-06,1.4939431727683628e-06
1.1157662290958305e-06,1.4102430452181172e-06
1.239417309191785e-06,1.5526282668084152e-06
1.2343030087365715e-06,1.5587548797222609e-06
1.1754379443093134e-06,1.4621581663309405e-06
1.2567943332632634e-06,1.595507859192304e-06
1.2758769920318579e-06,1.6232386252445596e-06
1.2082645165658538e-06,1.4943645126851186e-06
1.2566397747909727e-06,1.5748934366169179e-06
1.2426925949627891e-06,1.5707036686608977e-06
1.169294204272884e-06,1.4668480828674767e-06
2.5235079758890205e-05,3.3567409880847185e-05
2.185728843349228e-05,2.8514528797298547e-05
2.7554700888709203e-05,4.017304399229338e-05
1.6548224967152896e-05,2.273564857566875e-05
1.7112222182287852e-05,2.3232728504226813e-05
1.9672364641764727e-05,2.9180202354077286e-05
1.876582176485504e-05,2.5268106536291158e-05
1.6401351107763243e-05,2.1214674787304664e-05
2.141046987388741e-05,3.202779950180775e-05
2.4536983507561714e-05,3.427038596372721e-05
2.1855419591370888e-05,3.0297119602339698e-05
2.65896354635438e-05,4.047882825053751e-05
1.2439187727557124e-06,1.5776516130872989e-06
1.2553003135339883e-06,1.5785310481496404e-06
1.1942416066959586e-06,1.486676108221156e-06
1.289140160877647e-06,1.61984317060196e-06
1.2584849120405585e-06,1.6098759590198773e-06
1.2255056840276175e-06,1.5189547034552494e-06
1.2251729172057492e-06,1.551626823960312e-06
1.2511383580294452e-06,1.5865246226623215e-06
1.1911248337728236e-06,1.4726852343781715e-06
1.2849349475847517e-06,1.610535129552504e-06
1.2499382925088058e-06,1.5863528146754246e-06
1.2427641160145675e-06,1.5344692326317706e-06
9.519693139734855e-06,1.0920151330334293e-05
1.0031834942669302e-05,1.1851548139991222e-05
9.656220485865572e-06,1.1204558061411626e-05
1.2230097622410607e-06,1.5410638750969091e-06
1.245750691922412e-06,1.5713830752244817e-06
1.2147268794908048e-06,1.5091338754113476e-06
2.5664048101009318e-05,3.4457581833041543e-05
2.3060381290659513e-05,3.0494303477542985e-05
3.0206580181555896e-05,4.341363402227855e-05
1.2380448586644829e-06,1.554334965175491e-06
1.2358956267744826e-06,1.5605368125079469e-06
1.1998112647655487e-06,1.498363392591583e-06
2.413198665320464e-05,3.3479462795574266e-05
2.174421844000858e-05,2.9307849696087846e-05
2.7777777728519855e-05,4.2659331318725506e-05
2.0514166706878693e-05,2.8181538235445203e-05
1.7591164410951e-05,2.3832489941426122e-05
2.3896026212399872e-05,3.651943268301242e-05
2.291340725837009e-05,2.9642140746211e-05
2.1974531803887223e-05,2.792994887943878e-05
2.9207677369734806e-05,4.06916318115439e-05
1.248429769190406e-06,1.5689151162486502e-06
1.2008630253205126e-06,1.5148013405643968e-06
1.1951817033704664e-06,1.4815387612179693e-06
2.1361547023888085e-05,2.943236998124442e-05
1.9405628871150648e-05,2.5918668211876725e-05
2.6284799697557226e-05,4.013408985187201e-05
1.2299423352824855e-06,1.5647293085043086e-06
1.2792404703541178e-06,1.6177428315367902e-06
1.2002292148366524e-06,1.4821463147064988e-06
8.297603785260075e-08,1.208114523620135e-07
8.213970965807088e-08,1.1948364260546557e-07
8.256159910452296e-08,1.1918201680175412e-07
1.1497583789280332e-06,1.447761317509747e-06
1.18152928997859e-06,1.4828545727525176e-06
1.2044570972242064e-06,1.524199451702132e-06
1.1795429729543293e-06,1.4960414997231273e-06
1.2440328337959472e-06,1.5469472923860014e-06
1.2794167309152986e-06,1.5733371621530783e-06
1.181430655231623e-06,1.497764549343575e-06
1.2939229393838557e-06,1.6162633404152025e-06
1.2470535971745024e-06,1.569072098217046e-06
1.2165255284767567e-06,1.546460049622383e-06
1.2545565530584381e-06,1.5700958602594212e-06
1.2671382494399524e-06,1.5912103345145667e-06
2.6963008169377703e-05,3.528808565631955e-05
2.5298632725737724e-05,3.4165902316025414e-05
2.8004510712713014e-05,3.729813126036649e-05
1.9126352902274338e-05,2.5295723103686447e-05
1.9607479829564835e-05,2.728261765771713e-05
1.9681533032129567e-05,2.6294006388704486e-05
2.5363481526423364e-05,3.3365792262431044e-05
1.96609919495446e-05,2.6206582897803223e-05
1.9477526345946683e-05,2.6976444920158936e-05
2.703256659337869e-05,3.554290477930259e-05
2.348726883412825e-05,3.209860640531017e-05
2.6137927924717605e-05,3.772033354867351e-05
1.174746469090385e-06,1.4724402183686229e-06
1.2513497667868952e-06,1.5480737755889641e-06
1.2449955551541717e-06,1.5546097521374755e-06
1.2196139201277036e-06,1.539796519537645e-06
1.3002221041309873e-06,1.6133801318254536e-06
1.3142740754291278e-06,1.6373950194193377e-06
1.1598400997002262e-06,1.4741446468020167e-06
1.2545293862644874e-06,1.5562757183954386e-06
1.260805239424818e-06,1.5740010810103415e-06
1.2380582377714086e-06,1.5592732101735234e-06
1.2567607931020282e-06,1.58155604247157e-06
1.2585562800751142e-06,1.6059006780727373e-06
9.615736238826883e-06,1.1169734459544775e-05
9.68544708957708e-06,1.1283463006156078e-05
1.2044806494559661e-05,1.4993850534524787e-05
1.178004517990999e-06,1.4763493742842925e-06
1.2203894371519644e-06,1.531305435387027e-06
1.262852284926938e-06,1.598501186969429e-06
2.751713246983875e-05,3.594163824198231e-05
2.5539482714315823e-05,3.466771537025388e-05
2.9517096940931772e-05,3.9263643079592805e-05
1.1866187297172047e-06,1.486317589318518e-06
1.291396141281411e-06,1.6079852701900823e-06
1.2256929451268215e-06,1.5522667276593978e-06
2.720055817313222e-05,3.602456990221213e-05
2.575707662733831e-05,3.5038986044603586e-05
2.6125220493696955e-05,3.731416257641444e-05
2.315709139343242e-05,3.148101015312429e-05
2.152211465395335e-05,2.9949727137917035e-05
2.2795938841511363e-05,3.1386646013881e-05
2.7825165841355028e-05,3.555994840712661e-05
2.8223008063252666e-05,3.6573108954105954e-05
2.8456649681551107e-05,3.7883067083073196e-05
1.1299578553448666e-06,1.4366685407591693e-06
1.2953790634547494e-06,1.6074939209268792e-06
1.2640843806742562e-06,1.5659390057752702e-06
2.582093702429706e-05,3.388091067559551e-05
2.3835475630526028e-05,3.339115007908304e-05
2.3284066618305337e-05,3.247476507724887e-05
1.2105349788543862e-06,1.5132937194859608e-06
1.248878458503733e-06,1.5601030544270788e-06
1.2568732022612423e-06,1.5851699582044536e-06
7.659005135216e-08,1.0904136680800688e-07
8.184392694309962e-08,1.1556799233981484e-07
8.184365235902177e-08,1.213536971740008e-07
1.090754895388663e-06,1.3816454507778678e-06
1.1436583645821208e-06,1.4226891098024294e-06
1.2456109380422357e-06,1.5325893043759127e-06
1.1394921164251504e-06,1.4327066829284277e-06
1.22245480965234e-06,1.5349297747749366e-06
1.2588764793747467e-06,1.5616284066756004e-06
1.188915691306309e-06,1.4985493953238466e-06
1.2572491784478563e-06,1.5698996560543427e-06
1.2233223053156758e-06,1.5288706720532305e-06
1.1768519289515016e-06,1.4765887960315564e-06
1.2732164349595209e-06,1.5736925759761705e-06
1.2527937474484082e-06,1.5663212889951314e-06
3.308315493686124e-05,4.7451938691816155e-05
2.5452577281749946e-05,3.4483078434011065e-05
2.8044323781242937e-05,3.8007315801439954e-05
2.3578088685685342e-05,3.375247977319243e-05
1.8788436944045806e-05,2.5604872831787794e-05
1.975013232071529e-05,2.674982435457888e-05
2.4701173538555612e-05,3.516603252533049e-05
1.9075300525578337e-05,2.7553056902778454e-05
6.257274017636642e-05,0.00013977732683424993
3.6508119738269427e-05,5.3133946128787106e-05
2.4938554998361996e-05,3.361810086051982e-05
3.366376435697263e-05,4.526895065757294e-05
1.1812146026499534e-06,1.4716758516959032e-06
1.214096216496535e-06,1.5259655378170883e-06
1.2714398285695912e-06,1.58211882444695e-06
1.1533112023766703e-06,1.4589786926469967e-06
1.2473019328189325e-06,1.5536645254382502e-06
1.2448314050106606e-06,1.549589154783457e-06
1.1573258380234129e-06,1.450481564921278e-06
1.2637700124161087e-06,1.571162461656637e-06
1.267166343563498e-06,1.577436939400554e-06
1.150675462608863e-06,1.449709324849183e-06
1.2747818249595846e-06,1.5929654851434896e-06
1.2891342768933022e-06,1.6066265180136034e-06
9.912410622898845e-06,1.167304564364585e-05
9.34282918062366e-06,1.069632891396411e-05
9.468063339921829e-06,1.0960722729578832e-05
1.1704160418384264e-06,1.4674678643155831e-06
1.2244101480526442e-06,1.529597665391061e-06
1.2472270072231512e-06,1.5386863682642136e-06
3.296649488752532e-05,4.750381434535259e-05
2.6283140245048758e-05,3.511037359531232e-05
2.784130034288551e-05,3.727037895364475e-05
1.1616692232965296e-06,1.4609026317620607e-06
1.2586946469291513e-06,1.5712778114155766e-06
1.248362392843165e-06,1.5487584034534878e-06
3.536817780118849e-05,5.24183405242144e-05
2.555817999754707e-05,3.6070157548531226e-05
2.8246432641575272e-05,3.9505636552062074e-05
2.8905857312150533e-05,4.261499707581719e-05
2.2139390540128454e-05,3.0870859592262774e-05
2.429802617196086e-05,3.355527776345708e-05
3.685524703616679e-05,4.7718187637919416e-05
2.8868689964255927e-05,3.699985416644779e-05
3.154568046216217e-05,4.030663966769569e-05
1.1605099462791124e-06,1.4485058352018372e-06
1.2418670052755699e-06,1.5597546759141723e-06
1.2245554017195085e-06,1.5297447045652248e-06
2.999091205100813e-05,4.376803531658891e-05
2.3947930398166648e-05,3.308026572767385e-05
2.4729833883754873e-05,3.4140590036744495e-05
1.1650185290052885e-06,1.46333822779597e-06
1.2671608091220362e-06,1.567213355483267e-06
1.2178349768249756e-06,1.5032531402077631e-06
